State_clean,District_clean,Crop,Crop_Year,Season_clean,Area,Production,yield_quintal_ha
TAMIL NADU,THENI,Cotton(lint),2014,Rabi       ,1848.0,8312.0,4.5
TAMIL NADU,THENI,Cotton(lint),2015,Kharif     ,913.0,4318.0,4.73
TAMIL NADU,THENI,Cotton(lint),2015,Rabi       ,877.0,3916.0,4.47
TAMIL NADU,THENI,Cotton(lint),2016,Kharif     ,318.0,410.0,1.29
TAMIL NADU,THENI,Cotton(lint),2018,Kharif     ,981.0,2125.0,2.17
TAMIL NADU,THENI,Cotton(lint),2018,Rabi       ,2474.0,6426.0,2.6
TAMIL NADU,THENI,Cotton(lint),2019,Kharif     ,713.0,3238.0,4.54
TAMIL NADU,THENI,Cotton(lint),2019,Rabi       ,1830.0,10402.0,5.68
TAMIL NADU,THIRUVALLUR,Cotton(lint),2003,Kharif     ,15.0,28.0,1.87
TAMIL NADU,THIRUVALLUR,Cotton(lint),2005,Kharif     ,8.0,9.0,1.13
TAMIL NADU,THIRUVALLUR,Cotton(lint),2014,Rabi       ,2.0,7.0,3.5
TAMIL NADU,THIRUVALLUR,Cotton(lint),2015,Rabi       ,1.0,3.0,3.0
TAMIL NADU,THIRUVARUR,Cotton(lint),1998,Kharif     ,1642.0,3759.0,2.29
TAMIL NADU,THIRUVARUR,Cotton(lint),1999,Kharif     ,1574.0,3296.0,2.09
TAMIL NADU,THIRUVARUR,Cotton(lint),2000,Kharif     ,2027.0,4384.0,2.16
TAMIL NADU,THIRUVARUR,Cotton(lint),2001,Kharif     ,2732.0,5550.0,2.03
TAMIL NADU,THIRUVARUR,Cotton(lint),2002,Kharif     ,1661.0,3243.0,1.95
TAMIL NADU,THIRUVARUR,Cotton(lint),2003,Kharif     ,1785.0,5152.0,2.89
TAMIL NADU,THIRUVARUR,Cotton(lint),2004,Kharif     ,3035.0,4245.0,1.4
TAMIL NADU,THIRUVARUR,Cotton(lint),2006,Whole Year ,564.0,814.0,1.44
TAMIL NADU,THIRUVARUR,Cotton(lint),2007,Whole Year ,982.0,1581.0,1.61
TAMIL NADU,THIRUVARUR,Cotton(lint),2008,Whole Year ,493.0,1054.0,2.14
TAMIL NADU,THIRUVARUR,Cotton(lint),2009,Whole Year ,469.0,996.0,2.12
TAMIL NADU,THIRUVARUR,Cotton(lint),2010,Kharif     ,880.0,2495.0,2.84
TAMIL NADU,THIRUVARUR,Cotton(lint),2011,Rabi       ,1254.0,4615.0,3.68
TAMIL NADU,THIRUVARUR,Cotton(lint),2012,Kharif     ,1320.0,2417.0,1.83
TAMIL NADU,THIRUVARUR,Cotton(lint),2013,Rabi       ,3676.0,9189.0,2.5
TAMIL NADU,THIRUVARUR,Cotton(lint),2014,Kharif     ,80.0,251.0,3.14
TAMIL NADU,THIRUVARUR,Cotton(lint),2014,Rabi       ,5077.0,10624.0,2.09
TAMIL NADU,THIRUVARUR,Cotton(lint),2015,Kharif     ,1.0,2.0,2.0
TAMIL NADU,THIRUVARUR,Cotton(lint),2015,Rabi       ,4798.0,18035.0,3.76
TAMIL NADU,THIRUVARUR,Cotton(lint),2016,Rabi       ,6998.0,20804.0,2.97
